image_id,degradation_type,pareto_size,processing_time,compromise_H,compromise_SSIM,compromise_VIF,compromise_Rx,compromise_Ry,compromise_Clip,consensus_votes,consensus_total,entropy_improvement,contrast_improvement,val_ssim_degraded,val_ssim_enhanced,val_ssim_recovery,val_vif_degraded,val_vif_enhanced,val_vif_recovery,SMARTER_selection,TOPSIS_selection,BellmanZadeh_selection,PROMETHEEII_selection,GRA_selection,VIKOR_selection,CODAS_selection,MABAC_selection
592,overexposure,100,1448.3593502044678,7.8588035581180575,0.9129200826985578,0.9799103908315269,8.0,2.0,1.4934209664471132,2,8,0.6208230972132336,0.056638784680595244,0.8309579941975358,0.8588108706589404,0.027852876461404552,0.9127786077571985,1.1120735939138193,0.19929498615662078,51,97,89,75,4,89,4,51
596,skewed_histogram,100,1449.5106196403503,7.836091214566679,0.9042793454573359,0.97485936427269,5.0,2.0,1.6607491196010882,3,8,0.7055988530872526,0.047252922838563916,0.8124247737367303,0.8356927920570761,0.023268018320345862,0.9147682176045419,1.13732105249687,0.22255283489232813,19,23,21,14,23,43,23,19
26,overexposure,100,1471.1776745319366,7.581106581454703,0.9191391718851348,1.0809796782101613,2.0,3.0,1.2930153857514806,3,8,0.6078312276287177,0.05452450256072533,0.8939393618537583,0.9429831518454248,0.049043789991666475,0.6927963736833805,0.9670710036485569,0.2742746299651764,43,45,57,0,29,43,45,43
132,overexposure,100,1476.2946672439575,7.738365972670858,0.9016286631833599,1.0092356759062133,12.0,2.0,1.4227982200506102,2,8,0.8758425957701848,0.07451525836282974,0.7186722862246226,0.7838802284670439,0.06520794224242121,0.8210509502577125,1.036101017746178,0.21505006748846556,47,73,77,79,72,67,72,47
383,low_contrast,100,1567.2788667678833,7.366726830379461,0.8463010130442953,1.3544277622006695,7.0,2.0,1.9355809560148924,2,8,1.141599673429102,0.1585977528296442,0.771435999252163,0.8338770553012301,0.062441056049067134,0.5424311759175796,0.9181818038325436,0.37575062791496394,19,38,53,0,65,36,77,19
233,poor_local_contrast,100,2101.9528234004974,7.839516358818686,0.9297232900903575,0.9774009856686323,2.0,2.0,1.4138717769676765,2,8,0.24384468145488647,0.031465060126702526,0.9954282267796748,0.9525887101926991,-0.04283951658697571,0.8859844395880443,1.0861977801487122,0.20021334056066786,36,44,34,69,44,26,4,36
291,skewed_histogram,100,2098.9560735225677,7.641612798498694,0.8578211692301866,1.000481754422983,3.0,2.0,1.8015176031053453,2,8,0.6707119802785675,0.09194935884289351,0.9337310460692174,0.9137694466741204,-0.019961599395097007,0.866571719024435,1.1447985679774415,0.27822684895300653,13,24,59,1,5,94,14,13
34,underexposure,100,2146.2481002807617,2.9701473216947143,0.5567974594197156,1.4035028718618419,8.0,17.0,1.7216325241047583,2,8,0.49142827214078544,0.09468603652641885,0.16065401299424895,0.20836753145686907,0.04771351846262012,0.2448381649495101,0.35934068550862547,0.11450252055911536,64,26,96,9,7,35,46,64
312,low_contrast,100,2117.4412372112274,7.298931969520019,0.842361842882457,1.424184735527402,8.0,2.0,2.02920069830563,2,8,1.3564406506239193,0.16899772542023872,0.7323366240164005,0.8110174842882165,0.07868086027181598,0.46962724805709843,0.8424498986327514,0.372822650575653,95,55,41,4,4,24,30,95
264,poor_local_contrast,100,2000.9278409481049,7.800406403542303,0.8829808003635724,0.9802587216417844,2.0,2.0,1.7449594644267976,2,8,0.37422261827816694,0.14408114068313937,0.9863223909966632,0.9073132959742713,-0.07900909502239184,0.7964703536930403,0.9254294149715738,0.12895906127853352,66,16,48,23,3,21,3,66
595,low_contrast,100,1615.8387789726257,7.303073390213687,0.8443852013531181,1.5381377916657455,2.0,2.0,2.1423500842551646,2,8,1.1113193520815763,0.1868286473471224,0.7756950601169129,0.853646717917317,0.07795165780040414,0.43086741887544516,0.8506696290007502,0.419802210125305,89,37,25,5,5,55,99,89
478,poor_local_contrast,100,1611.973762512207,7.807810016967617,0.8959803856621273,0.9697739530584976,3.0,2.0,1.4616914027959695,2,8,0.40029810816106703,0.11256240878485013,0.994490149712565,0.9254762590034811,-0.06901389070908392,0.8830189444122597,1.0438780006492416,0.16085905623698193,44,62,61,26,4,37,4,44
373,low_contrast,100,1610.48774933815,7.556718880524838,0.8660632397649828,1.2104348985273412,5.0,2.0,1.7897297676101844,2,8,0.9000702874870896,0.1431649595162917,0.8515335728211333,0.8873856104794382,0.035852037658304914,0.6640027268296459,0.962121219434097,0.2981184926044511,74,54,76,2,91,17,18,74
286,overexposure,100,1631.6410536766052,7.735173507962787,0.8993782773404111,0.9532161587408984,2.0,4.0,1.569892606062939,3,8,0.6881382339348914,0.08255534052060459,0.7738505526653884,0.8072170593754691,0.03336650671008068,0.8537759973109985,1.0836381509864592,0.2298621536754607,38,38,58,96,95,71,95,38
90,low_contrast,100,1670.8900656700134,7.236588368051422,0.8578461622846986,1.45119768073994,8.0,2.0,1.8735954626025255,2,8,1.2271091921211843,0.16182704450779145,0.7599410120556491,0.8310510351372691,0.07111002308161996,0.45655460665052117,0.848188289715412,0.3916336830648909,71,62,88,0,0,88,79,71
552,overexposure,100,1386.7832872867584,7.850480552914092,0.8955210621874412,0.9924404703496913,4.0,2.0,1.5771939505515409,2,8,0.7403260475140936,0.09436210550286495,0.8252576098901644,0.852308442988385,0.02705083309822065,0.9035737384748934,1.1221594104893597,0.21858567201446633,93,85,87,23,75,87,75,93
122,low_contrast,100,1386.178144454956,7.238712423466367,0.8741429436212615,1.4921309472080564,2.0,5.0,1.8569694551538072,2,8,1.0863161807022461,0.14847555834873105,0.8151061946730105,0.876407300949579,0.061301106276568484,0.4702165652791403,0.8735723206779703,0.40335575539883,67,97,30,71,74,58,45,67
527,skewed_histogram,100,1379.5434250831604,7.4580715565457805,0.7685227132687341,1.0326397561391034,7.0,3.0,1.7174981281274655,2,8,0.8309138098635689,0.09970980023074277,0.7453178504408545,0.9194006001323912,0.1740827496915367,0.8520544250182656,1.1174215764930229,0.2653671514747573,54,39,35,3,1,68,65,54
303,overexposure,100,1365.8990252017975,7.731031126364736,0.9075155520441259,0.9734826857633007,5.0,2.0,1.4939677888442287,2,8,0.7691477761530372,0.07616156531119889,0.8139656975280855,0.842434568278579,0.028468870750493536,0.8924503246931671,1.1026666682023796,0.21021634350921248,97,83,55,93,4,57,4,97
296,underexposure,100,1345.3362212181091,4.355783725598463,0.621301459394963,1.037683670090155,8.0,22.0,1.5945067974898106,2,8,1.0171907248383971,0.060273946994462035,0.20205454568774753,0.37217341426053474,0.1701188685727872,0.4826107698137123,0.6036282462463856,0.12101747643267324,73,22,37,5,4,37,22,73
